display_id,sentence_id,sentence_en,sentence_ko,translation_ok,cited_indicators,auto_status,auto_entailment,auto_detail
Q097,S2,"The student also shows frustration that does not lead to productive problem-solving efforts, suggesting difficulty in managing emotional responses during practice.","학생은 생산적인 문제 해결을 위한 노력으로 이어지지 않는 불만을 보이며, 연습 중 감정 반응을 관리하는 데 어려움이 있음을 시사한다.",True,unproductive_frustration,FAIL_NLI,0.004840850830078125,entailment=0.005 < 임계값0.5
Q016,S1,The student exhibits signs of unproductive frustration during the task.,학생은 작업 중 비생산적인 좌절의 징후를 보인다.,True,unproductive_frustration,PASS,0.9609375,
Q016,S2,This emotion appears to persist without clear resolution.,이 감정은 명확한 해결 없이 지속되는 듯하다.,True,unproductive_frustration,FAIL_NLI,0.01395416259765625,entailment=0.014 < 임계값0.5
Q016,S3,There is no indication of alternative coping strategies being employed.,대체적인 대처 전략이 사용되고 있음을 나타내는 증거가 없다.,True,unproductive_frustration,FAIL_NLI,0.001987457275390625,entailment=0.002 < 임계값0.5
Q069,S1,The student exhibits signs of overconfidence during the task.,학생은 작업 중 과신의 징후를 보인다.,True,overconfidence,FAIL_NLI,0.07537841796875,entailment=0.075 < 임계값0.5
Q069,S2,"They also display unproductive frustration, indicating difficulty in managing their approach.","그들은 또한 생산적이지 않은 좌절을 보이며, 접근 방식을 관리하는 데 어려움을 나타냅니다.",True,unproductive_frustration,FAIL_NLI,0.01544952392578125,entailment=0.015 < 임계값0.5
Q069,S3,This combination may suggest a struggle to balance confidence with effective problem-solving strategies.,이 조합은 자신감과 효과적인 문제 해결 전략 사이의 균형을 유지하는 데 어려움이 있을 수 있음을 시사할 수 있습니다.,True,overconfidence,FAIL_NLI,0.0013027191162109375,entailment=0.001 < 임계값0.5
Q059,S1,The student exhibits signs of overconfidence during the task.,학생은 작업 중 과신의 징후를 보인다.,True,overconfidence,FAIL_NLI,0.07537841796875,entailment=0.075 < 임계값0.5
Q059,S2,A high level of unproductive frustration is also observed.,높은 수준의 비생산적인 좌절이 또한 관찰된다.,True,unproductive_frustration,FAIL_NLI,0.0026187896728515625,entailment=0.003 < 임계값0.5
Q059,S3,"Additionally, there is evidence of slipping in performance.",또한 성능에서 미끄러짐의 증거가 있다.,True,slipping,FAIL_NLI,0.00399017333984375,entailment=0.004 < 임계값0.5
Q006,S1,The student exhibits signs of avoiding challenging tasks related to multiplying decimals.,학생이 소수의 곱셈과 관련된 도전적인 과제를 피하는 징후를 보입니다.,True,cognitive_avoidance,FAIL_NLI,0.0005240440368652344,entailment=0.001 < 임계값0.5
Q006,S2,The student also shows unproductive frustration during the skill practice.,학생은 기술 연습 중에도 생산적이지 않은 좌절을 보인다.,True,unproductive_frustration,FAIL_NLI,0.0006570816040039062,entailment=0.001 < 임계값0.5
Q006,S3,This may indicate difficulty in engaging with the material.,이는 자료와의 상호작용에 어려움이 있을 수 있음을 나타냅니다.,True,unproductive_frustration;cognitive_avoidance,FAIL_NLI,0.0052337646484375,entailment=0.005 < 임계값0.5
Q034,S1,"The student exhibits signs of avoiding challenging tasks related to converting fractions, decimals, and percentages.","학생은 분수, 소수, 백분율 변환과 관련된 도전적인 과제를 피하는 징후를 보입니다.",True,cognitive_avoidance,FAIL_NLI,0.0009636878967285156,entailment=0.001 < 임계값0.5
Q034,S2,The student also shows frustration during attempts to solve problems involving these concepts.,학생은 이러한 개념을 포함한 문제를 해결하는 시도 중에도 실망감을 보인다.,True,unproductive_frustration,FAIL_NLI,0.0010805130004882812,entailment=0.001 < 임계값0.5
Q126,S1,"The student exhibits signs of avoiding challenging tasks, indicating a possible reluctance to engage deeply with material.","학생이 도전적인 과제를 피하는 징후를 보이며, 자료와 깊이적으로 상호작용하는 것을 거부할 가능성이 있음을 나타냅니다.",True,cognitive_avoidance,FAIL_NLI,0.1324462890625,entailment=0.132 < 임계값0.5
Q126,S2,"The student also shows frustration that does not lead to productive actions, suggesting difficulty in managing task demands effectively.","학생은 생산적인 행동으로 이어지지 않는 불만을 보이기도 하며, 작업 요구사항을 효과적으로 관리하는 데 어려움이 있음을 시사한다.",True,unproductive_frustration,FAIL_NLI,0.01390838623046875,entailment=0.014 < 임계값0.5
Q045,S1,"The student exhibits overconfident tendencies during exponent problems, often dismissing alternative approaches without thorough consideration.","학생은 지수 문제에서 과도한 자신감을 보이며, 철저한 고려 없이 대안적인 접근법을 무시하는 경향이 있다.",True,overconfidence,FAIL_NLI,0.00177764892578125,entailment=0.002 < 임계값0.5
Q045,S2,"This behavior coincides with frequent expressions of frustration, indicating difficulty in resolving complex steps within the skill domain.","이 행동은 자주 나타나는 실망의 표현과 일치하며, 기술 영역 내에서 복잡한 단계를 해결하는 데 어려움을 나타내고 있음을 시사합니다.",True,unproductive_frustration,FAIL_NLI,0.023468017578125,entailment=0.023 < 임계값0.5
Q046,S1,"The student exhibits signs of avoiding challenging tasks, indicating a possible reluctance to engage deeply with material.","학생이 도전적인 과제를 피하는 징후를 보이며, 자료와 깊이적으로 상호작용하는 것을 거부할 가능성이 있음을 나타냅니다.",True,cognitive_avoidance,FAIL_NLI,0.1324462890625,entailment=0.132 < 임계값0.5
Q046,S2,"The student also shows frustration that does not lead to productive actions, suggesting difficulty in managing task demands effectively.","학생은 생산적인 행동으로 이어지지 않는 불만을 보이기도 하며, 작업 요구사항을 효과적으로 관리하는 데 어려움이 있음을 시사한다.",True,unproductive_frustration,FAIL_NLI,0.01390838623046875,entailment=0.014 < 임계값0.5
Q013,S1,The student exhibits signs of overconfidence during the task.,학생은 작업 중 과신의 징후를 보인다.,True,overconfidence,FAIL_NLI,0.07537841796875,entailment=0.075 < 임계값0.5
Q013,S2,A high level of unproductive frustration is also observed.,높은 수준의 비생산적인 좌절이 또한 관찰된다.,True,unproductive_frustration,FAIL_NLI,0.0026187896728515625,entailment=0.003 < 임계값0.5
Q013,S3,"Additionally, there is evidence of slipping in performance.",또한 성능에서 미끄러짐의 증거가 있다.,True,slipping,FAIL_NLI,0.00399017333984375,entailment=0.004 < 임계값0.5
Q049,S1,"The student exhibits signs of avoiding challenging tasks, indicating a possible reluctance to engage deeply with complex problems.","학생은 도전적인 과제를 피하는 징후를 보이며, 복잡한 문제에 깊이적으로 접근하는 것을 꺼리는 가능성이 있음을 나타냅니다.",True,cognitive_avoidance,PASS,0.98828125,
Q049,S2,The student also shows frustration that does not lead to productive problem-solving efforts.,학생은 생산적인 문제 해결을 위한 노력으로 이어지지 않는 불만을 보이기도 한다.,True,unproductive_frustration,PASS,0.61328125,
Q049,S3,There is a noticeable pattern of errors occurring frequently during practice sessions.,연습 세션 중에 오류가 자주 발생하는 뚜렷한 패턴이 존재한다.,True,slipping,FAIL_NLI,0.00534820556640625,entailment=0.005 < 임계값0.5
Q012,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q012,S2,"There appears to be a noticeable inconsistency in performance across similar problems, suggesting difficulty maintaining focus or applying learned strategies consistently.","유사한 문제들에서 성능에 있어 눈에 띄는 불일치가 있는 것으로 보이며, 이는 집중력 유지나 학습된 전략을 일관되게 적용하는 데 어려움이 있을 수 있음을 시사합니다.",True,slipping,FAIL_NLI,0.02783203125,entailment=0.028 < 임계값0.5
Q014,S1,"The student provided a correct response without seeking assistance, yet it remains unclear whether this accuracy stemmed from genuine understanding, persistent effort, or chance.","학생은 도움을 요청하지 않고 올바른 답변을 제공했지만, 이 정확성은 진정한 이해, 지속적인 노력, 혹은 운이 있었는지는 여전히 불분명하다.",True,confidence_triad,PASS,0.8525390625,
Q014,S2,This outcome does not strongly indicate a particular level of confidence or engagement with the material.,이 결과는 특정 수준의 자신감이나 자료에 대한 참여도를 강하게 나타내지 않는다.,True,confidence_triad,PASS,0.85205078125,
Q014,S3,The available information does not allow for a clear determination of the underlying factors contributing to the correct answer.,이용 가능한 정보는 정답에 기여하는 근본적 요인들을 명확히 판단할 수 없습니다.,True,confidence_triad,PASS,0.984375,
Q105,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q105,S2,"There appears to be a noticeable inconsistency in performance across similar problems, suggesting difficulty maintaining focus or applying learned strategies consistently.","유사한 문제들에서 성능에 있어 눈에 띄는 불일치가 있는 것으로 보이며, 이는 집중력 유지나 학습된 전략을 일관되게 적용하는 데 어려움이 있을 수 있음을 시사합니다.",True,slipping,FAIL_NLI,0.02783203125,entailment=0.028 < 임계값0.5
Q110,S1,The student exhibits signs of avoiding challenging tasks.,학생이 도전적인 과제를 피하는 징후를 보입니다.,True,cognitive_avoidance,PASS,0.9970703125,
Q110,S2,There is also a noticeable pattern of errors occurring during task execution.,작업 수행 중에 오류가 발생하는 뚜렷한 패턴이 또한 존재한다.,True,slipping,FAIL_NLI,0.00595855712890625,entailment=0.006 < 임계값0.5
Q028,S1,The student exhibits signs of avoiding challenging tasks.,학생이 도전적인 과제를 피하는 징후를 보입니다.,True,cognitive_avoidance,PASS,0.9970703125,
Q028,S2,There is also a noticeable pattern of errors occurring during task execution.,작업 수행 중에 오류가 발생하는 뚜렷한 패턴이 또한 존재한다.,True,slipping,FAIL_NLI,0.00595855712890625,entailment=0.006 < 임계값0.5
Q020,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q020,S2,"There appears to be a notable inconsistency in task completion, suggesting difficulty maintaining focus or accuracy over time.","작업 완료에 있어 뚜렷한 불일치가 보이는데, 이는 시간이 지남에 따라 집중력이나 정확도를 유지하는 데 어려움이 있음을 시사합니다.",True,slipping,FAIL_NLI,0.0187225341796875,entailment=0.019 < 임계값0.5
Q114,S1,The student exhibits signs of avoiding challenging tasks.,학생이 도전적인 과제를 피하는 징후를 보입니다.,True,cognitive_avoidance,PASS,0.9970703125,
Q114,S2,There is also a noticeable pattern of errors occurring during task execution.,작업 수행 중에 오류가 발생하는 뚜렷한 패턴이 또한 존재한다.,True,slipping,FAIL_NLI,0.00595855712890625,entailment=0.006 < 임계값0.5
Q044,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q044,S2,"There appears to be a noticeable inconsistency in performance across repeated attempts, suggesting difficulty maintaining focus or accuracy.","반복적인 시도에서 성능에 있어 눈에 띄는 불일치가 있는 것으로 보이며, 집중력이나 정확도를 유지하는 데 어려움이 있을 가능성이 있음.",True,slipping,FAIL_NLI,0.0240325927734375,entailment=0.024 < 임계값0.5
Q044,S3,This pattern may reflect an underlying struggle with sustaining attention during extended problem-solving activities.,이 패턴은 장시간 문제 해결 활동 중 주의를 유지하는 데 대한 내재적인 갈등을 반영할 수 있습니다.,True,slipping,FAIL_NLI,0.00208282470703125,entailment=0.002 < 임계값0.5
Q055,S1,The student may have avoided engaging deeply with the problem-solving process.,학생은 문제 해결 과정에 깊이 참여하지 않을 수 있다.,True,cognitive_avoidance,FAIL_NLI,0.369384765625,entailment=0.369 < 임계값0.5
Q055,S2,There appears to be a tendency to make errors during task execution.,작업 수행 중 오류를 발생시키는 경향이 있는 것으로 보인다.,True,slipping,FAIL_NLI,0.267578125,entailment=0.268 < 임계값0.5
Q120,S1,The student may have avoided engaging deeply with the problem-solving process.,학생은 문제 해결 과정에 깊이 참여하지 않을 수 있다.,True,cognitive_avoidance,FAIL_NLI,0.369384765625,entailment=0.369 < 임계값0.5
Q120,S2,There appears to be a likelihood of errors occurring during task execution.,작업 실행 중 오류가 발생할 가능성이 보인다.,True,slipping,PASS,0.521484375,
Q021,S1,The student may have avoided engaging deeply with the problem-solving process.,학생은 문제 해결 과정에 깊이 참여하지 않을 수 있다.,True,cognitive_avoidance,FAIL_NLI,0.369384765625,entailment=0.369 < 임계값0.5
Q021,S2,There appears to be a pattern of inconsistent performance during practice sessions.,훈련 세션 중 일관되지 않은 성능이 나타나는 양상이 보인다.,True,slipping,FAIL_NLI,0.054443359375,entailment=0.054 < 임계값0.5
Q113,S1,"The student exhibits signs of avoiding challenging tasks, indicating a possible reluctance to engage deeply with complex material.","학생은 도전적인 과제를 피하는 징후를 보이며, 복잡한 내용과 깊이 있게 소통하는 데 대한 가능성이 있는 거부감을 나타내고 있다.",True,cognitive_avoidance,PASS,0.92724609375,
Q113,S2,"There is also evidence of inconsistent performance, suggesting difficulty maintaining focus or applying knowledge consistently.","또한 일관되지 않은 성능의 증거도 있으며, 집중력 유지나 지식의 일관된 적용에 어려움이 있음을 시사합니다.",True,slipping,FAIL_NLI,0.020904541015625,entailment=0.021 < 임계값0.5
Q113,S3,This combination may point to underlying struggles with task engagement and retention.,이 조합은 작업 참여와 유지에 대한 깊은 문제를 암시할 수 있다.,True,slipping,FAIL_NLI,0.0030841827392578125,entailment=0.003 < 임계값0.5
Q098,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q098,S2,"There appears to be a noticeable inconsistency in performance across repeated attempts, suggesting difficulty maintaining focus or applying knowledge consistently.","반복적인 시도에서 성능에 있어 눈에 띄는 불일치가 있는 것으로 보이며, 집중력 유지나 지식의 일관된 적용에 어려움이 있을 가능성이 있음을 시사합니다.",True,slipping,FAIL_NLI,0.051971435546875,entailment=0.052 < 임계값0.5
Q098,S3,This pattern may reflect an underlying struggle with sustaining attention during extended problem-solving activities.,이 패턴은 장시간 문제 해결 활동 중 주의를 유지하는 데 대한 내재적인 갈등을 반영할 수 있습니다.,True,slipping,FAIL_NLI,0.00208282470703125,entailment=0.002 < 임계값0.5
Q001,S1,"The student may have avoided engaging deeply with complex tasks, indicating a possible reluctance to confront challenging material.","학생은 복잡한 작업에 깊이적으로 참여하지 않았을 수 있으며, 어려운 내용에 직면하는 데 대한 가능성이 있는 회피 태도를 보여줄 수 있다.",True,cognitive_avoidance,PASS,0.9228515625,
Q001,S2,"There is also a likelihood of inconsistent performance, suggesting difficulty maintaining focus or applying knowledge consistently.",또한 일관된 성능을 유지하는 데 어려움이나 지식을 일관되게 적용하는 데 어려움이 있을 가능성이 있다.,True,slipping,FAIL_NLI,0.01464080810546875,entailment=0.015 < 임계값0.5
Q001,S3,"This combination appears to be present, though the exact nature of the interactions remains unclear.","이 조합은 존재하는 것으로 보이지만, 상호작용의 정확한 성격은 여전히 불분명합니다.",True,cognitive_avoidance;slipping,FAIL_NLI,0.00252532958984375,entailment=0.003 < 임계값0.5
Q112,S1,The student may have avoided engaging deeply with the problem-solving process.,학생은 문제 해결 과정에 깊이 참여하지 않을 수 있다.,True,cognitive_avoidance,FAIL_NLI,0.369384765625,entailment=0.369 < 임계값0.5
Q112,S2,There appears to be a significant likelihood of errors occurring during task execution.,작업 수행 중 오류가 발생할 가능성이 상당히 높아 보인다.,True,slipping,FAIL_NLI,0.05810546875,entailment=0.058 < 임계값0.5
Q104,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects.","학생이 자료와 깊이적으로 소통하지 않은 것으로 보일 수 있으며, 이는 어려운 측면에 직면하는 것을 회피하고자 하는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.04486083984375,entailment=0.045 < 임계값0.5
Q104,S2,"There is also a likelihood of errors occurring during task execution, suggesting instability in performance.","작업 수행 중 오류가 발생할 가능성이 있으며, 이는 성능의 불안정성을 시사합니다.",True,slipping,FAIL_NLI,0.006000518798828125,entailment=0.006 < 임계값0.5
Q104,S3,"This combination appears to be present, though this is not certain.",이 조합은 존재할 가능성이 있지만 확실하지는 않습니다.,True,cognitive_avoidance;slipping,FAIL_NLI,0.003643035888671875,entailment=0.004 < 임계값0.5
Q136,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects of the task.","학생이 자료와 깊이적으로 소통하지 않은 것으로 보일 수 있으며, 이는 작업의 어려운 측면에 직면하는 것을 꺼리는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.09454345703125,entailment=0.095 < 임계값0.5
Q136,S2,"There is also a likelihood of errors occurring during practice, suggesting inconsistency in maintaining focus or accuracy.","실습 중 오류가 발생할 가능성이 있으며, 이는 집중력이나 정확도를 유지하는 데 일관성이 부족한 것을 시사합니다.",True,slipping,FAIL_NLI,0.005397796630859375,entailment=0.005 < 임계값0.5
Q136,S3,"This combination appears to be, though this is not Certain, related to difficulties in sustaining attention or applying knowledge consistently.","이 조합은 확실하지는 않지만, 주의를 지속하거나 지식을 일관되게 적용하는 데 어려움과 관련이 있을 것으로 보입니다.",True,slipping,FAIL_NLI,0.005706787109375,entailment=0.006 < 임계값0.5
Q076,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects of the skill.","학생은 재료와 깊이적으로 소통하지 않았을 수도 있으며, 이는 기술의 어려운 측면에 직면하는 것을 피하고자 하는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.0804443359375,entailment=0.080 < 임계값0.5
Q076,S2,"There is also a likelihood of errors occurring during practice sessions, suggesting inconsistency in applying the knowledge.","실습 세션 중 오류가 발생할 가능성도 있으며, 이는 지식을 적용하는 데 일관성이 부족함을 시사합니다.",True,slipping,FAIL_NLI,0.004482269287109375,entailment=0.004 < 임계값0.5
Q076,S3,"This combination appears to be present, though this is not certain.",이 조합은 존재할 가능성이 있지만 확실하지는 않습니다.,True,cognitive_avoidance;slipping,FAIL_NLI,0.003643035888671875,entailment=0.004 < 임계값0.5
Q137,S1,The student may have avoided engaging deeply with the graph material.,학생은 그래프 자료와 깊이적으로 상호작용하지 않았을 수도 있습니다.,True,cognitive_avoidance,FAIL_NLI,0.0018053054809570312,entailment=0.002 < 임계값0.5
Q137,S2,There appears to be a likelihood of errors or omissions in completing tasks related to interpreting the graph.,그래프 해석과 관련된 작업을 완료하는 데 있어 오류나 누락이 발생할 가능성이 보인다.,True,slipping,FAIL_NLI,0.0020618438720703125,entailment=0.002 < 임계값0.5
Q141,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects.","학생이 자료와 깊이적으로 소통하지 않은 것으로 보일 수 있으며, 이는 어려운 측면에 직면하는 것을 회피하고자 하는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.04486083984375,entailment=0.045 < 임계값0.5
Q141,S2,"There is also a likelihood of errors occurring during task execution, suggesting instability in performance.","작업 수행 중 오류가 발생할 가능성이 있으며, 이는 성능의 불안정성을 시사합니다.",True,slipping,FAIL_NLI,0.006000518798828125,entailment=0.006 < 임계값0.5
Q141,S3,"This combination appears to be present, though this is not certain.",이 조합은 존재할 가능성이 있지만 확실하지는 않습니다.,True,cognitive_avoidance;slipping,FAIL_NLI,0.003643035888671875,entailment=0.004 < 임계값0.5
Q054,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects of the task.","학생이 자료와 깊이적으로 소통하지 않은 것으로 보일 수 있으며, 이는 작업의 어려운 측면에 직면하는 것을 꺼리는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.09454345703125,entailment=0.095 < 임계값0.5
Q054,S2,"There is also a likelihood of errors occurring during practice, suggesting inconsistency in applying the skill correctly.","실습 중 오류가 발생할 가능성도 있으며, 이는 기술을 올바르게 적용하는 데 일관성이 부족함을 시사합니다.",True,slipping,FAIL_NLI,0.026641845703125,entailment=0.027 < 임계값0.5
Q054,S3,This combination may reflect difficulty maintaining focus or understanding key components of the step.,이 조합은 주의를 유지하는 데 어려움이나 단계의 핵심 요소를 이해하는 데 어려움을 반영할 수 있습니다.,True,slipping,FAIL_NLI,0.00513458251953125,entailment=0.005 < 임계값0.5
Q070,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects of the task.","학생이 자료와 깊이적으로 소통하지 않은 것으로 보일 수 있으며, 이는 작업의 어려운 측면에 직면하는 것을 꺼리는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.09454345703125,entailment=0.095 < 임계값0.5
Q070,S2,"There is also a likelihood of errors occurring during practice, suggesting inconsistency in applying the skill.","실습 중 오류가 발생할 가능성도 있으며, 이는 기술을 적용하는 데 일관성이 부족함을 시사합니다.",True,slipping,FAIL_NLI,0.0189971923828125,entailment=0.019 < 임계값0.5
Q070,S3,"This combination appears to be, though this is not Certain.",이 조합은 확실하지는 않지만 보이는 것처럼 보인다.,True,slipping,FAIL_NLI,0.0151824951171875,entailment=0.015 < 임계값0.5
Q090,S1,"The student may have avoided engaging deeply with the material, indicating a possible reluctance to confront challenging aspects of the skill.","학생은 재료와 깊이적으로 소통하지 않았을 수도 있으며, 이는 기술의 어려운 측면에 직면하는 것을 피하고자 하는 가능성을 시사합니다.",True,cognitive_avoidance,FAIL_NLI,0.0804443359375,entailment=0.080 < 임계값0.5
Q090,S2,"There appears to be a noticeable inconsistency in performance, suggesting difficulty maintaining focus or accuracy over time.","성능에서 눈에 띄는 불일치가 있어, 시간이 지남에 따라 집중력이나 정확도를 유지하는 데 어려움이 있을 가능성이 있음을 시사합니다.",True,slipping,FAIL_NLI,0.0227508544921875,entailment=0.023 < 임계값0.5
